dataset,esn,unit,flight_cycle,datetime,operator,depart_icao,destination_icao,hpc_eff_mod,hpc_flow_mod,tra,t2,t24,t30,t50,p2,p15,p30,nf,nc,epr,ps30,phi,nrf,nrc,bpr,farb,htbleed,nf_dmd,pcnfr_dmd,w31,w32
test_FD001,999143,43,12,2018-06-23 12:56:51,PGT,LTAF,LTFJ,-0.0059,0.0003,100,518.67,642.59,1586.81,1403.6,14.62,21.61,554.14,2388.04,9043.19,1.3,47.21,521.91,2388.08,8131.15,8.4272,0.03,391,2388,100,38.94,23.2906
test_FD001,999143,43,13,2018-06-23 15:13:23,PGT,LTFJ,LTDA,0.0051,0.0003,100,518.67,642.36,1585.39,1392.39,14.62,21.61,553.44,2388.04,9043.57,1.3,47.52,522.19,2388.11,8134.22,8.4198,0.03,391,2388,100,38.94,23.3375
test_FD001,999143,43,14,2018-06-23 22:05:12,PGT,LTDA,LTFJ,-0.0036,-0.0004,100,518.67,642.74,1578.83,1399.83,14.62,21.61,553.98,2388.03,9051.21,1.3,47.27,521.85,2388.08,8133.96,8.4232,0.03,393,2388,100,39.01,23.4412
test_FD001,999143,43,15,2018-06-24 03:22:02,PGT,LTFJ,LTCE,0.0006,-0.0001,100,518.67,642.24,1589.91,1409.58,14.62,21.61,553.72,2388.03,9049.18,1.3,47.14,521.78,2388.07,8131.87,8.4267,0.03,392,2388,100,38.89,23.3834
test_FD001,999143,43,16,2018-06-24 05:23:38,PGT,LTCE,LTFJ,-0.0006,0.0003,100,518.67,642.99,1584.32,1410.625,14.62,21.61,553.99,2388.17,9052.04,1.3,47.52,522.11,2388.03,8134.09,8.4215,0.03,393,2388,100,38.87,23.3312
test_FD001,999143,43,17,2018-06-24 08:09:08,PGT,LTFJ,LTCG,-0.0011,0.0002,100,518.67,642.45,1582.49,1398.27,14.62,21.61,553.51,2388.07,9050.84,1.3,47.48,521.59,2388.04,8128.01,8.377,0.03,393,2388,100,39,23.4409
test_FD001,999143,43,18,2018-06-24 10:10:24,PGT,LTCG,LTFJ,-0.0015,0.0002,100,518.67,642.55,1588.29,1402.12,14.62,21.61,553.78,2388.04,9048.82,1.3,47.3,521.89,2388.1,8126.36,8.4029,0.03,393,2388,100,38.96,23.4253
test_FD001,999143,43,19,2018-06-24 13:43:15,PGT,LTFJ,LTBJ,-0.0036,0.0004,100,518.67,642.63,1594.79,1396.6,14.62,21.61,554.64,2388.06,9052.12,1.3,47.44,521.84,2388.03,8130.03,8.4407,0.03,392,2388,100,39.05,23.3312
test_FD001,999143,43,20,2018-06-24 15:07:39,PGT,LTBJ,LTFJ,-0.0034,-0.0001,100,518.67,642.15,1585.93,1400.63,14.62,21.61,554.41,2388.09,9043.82,1.3,47.35,521.95,2388.09,8126.34,8.4218,0.03,391,2388,100,38.8,23.3824
test_FD001,999143,43,21,2018-06-24 17:28:34,PGT,LTFJ,LTBO,0.0003,0.0001,100,518.67,642.25,1590.23,1400.24,14.62,21.61,553.65,2388.03,9054.91,1.3,47.4,521.18,2388.05,8134.1,8.4526,0.03,393,2388,100,38.86,23.3527
test_FD001,999143,43,22,2018-06-24 20:35:18,PGT,LTBO,LTFJ,0.0035,0.0001,100,518.67,642.92,1588.7,1402.72,14.62,21.61,553.98,2388.09,9047.82,1.3,47.35,522.39,2388.12,8132.26,8.3909,0.03,393,2388,100,38.83,23.351
test_FD001,999143,43,23,2018-06-24 22:25:29,PGT,LTFJ,LTAF,0.0006,0.0003,100,518.67,642.54,1587.57,1398.23,14.62,21.61,553.97,2388.08,9047.95,1.3,47.46,521.04,2388.04,8127.41,8.402,0.03,391,2388,100,38.92,23.4463
test_FD001,999143,43,24,2018-06-25 00:10:14,PGT,LTAF,LTFJ,-0.0021,-0.0004,100,518.67,642.35,1582.49,1405.87,14.62,21.61,553.54,2388.04,9043.18,1.3,47.46,522.02,2388.03,8131.6,8.4363,0.03,392,2388,100,38.9,23.4027
test_FD001,999143,43,25,2018-06-25 02:41:06,PGT,LTFJ,LTCG,-0.0004,0,100,518.67,642.55,1588.32,1404.69,14.62,21.61,553.41,2388.05,9056.63,1.3,47.26,521.66,2388.11,8131.28,8.4478,0.03,391,2388,100,38.96,23.3278
test_FD001,999143,43,26,2018-06-25 04:32:24,PGT,LTCG,LTAF,-0.0011,-0.0001,100,518.67,642.66,1582.6,1401.83,14.62,21.61,554.2,2388.1,9044.3,1.3,47.25,521.13,2388.13,8133.4,8.3921,0.03,393,2388,100,38.96,23.373
test_FD001,999143,43,27,2018-06-25 06:38:02,PGT,LTAF,LTCG,-0.0013,-0.0003,100,518.67,642.44,1582.59,1395.68,14.62,21.61,553.71,2388.06,9050.31,1.3,47.52,522.41,2388,8129.94,8.4378,0.03,393,2388,100,39.04,23.295
test_FD001,999163,63,1,2018-05-07 22:02:47,PGT,LTFJ,LTAI,0.0023,0.0001,100,518.67,642.78,1585.53,1406.67,14.62,21.61,552.74,2388.19,9052.1,1.3,47.44,521.35,2388.14,8127.52,8.4235,0.03,395,2388,100,38.7,23.3447
test_FD001,999163,63,2,2018-05-08 01:19:26,PGT,LTAI,LTFJ,-0.0025,0.0004,100,518.67,642.25,1587.73,1404.47,14.62,21.61,553.78,2388.12,9049.56,1.3,47.55,521.32,2388.14,8128.55,8.4356,0.03,393,2388,100,38.9,23.3906
test_FD001,999163,63,3,2018-05-08 04:53:52,PGT,LTFJ,EDDB,0.0016,-0.0004,100,518.67,642.81,1588.1,1410.725,14.62,21.61,552.83,2388.09,9049.24,1.3,47.34,521.73,2388.14,8132.27,8.4527,0.03,391,2388,100,38.9,23.2529
test_FD001,999163,63,4,2018-05-08 08:43:25,PGT,EDDB,LTFJ,-0.0055,0,100,518.67,642.78,1588.98,1405.65,14.62,21.61,553.18,2388.08,9056.23,1.3,47.5,521.49,2388.09,8132.63,8.4433,0.03,392,2388,100,38.92,23.2336
test_FD001,999163,63,5,2018-05-08 14:15:33,PGT,LTFJ,OBBI,0.0014,0.0002,100,518.67,642.27,1589.94,1402.49,14.62,21.61,553.13,2388.1,9046.42,1.3,47.69,521.47,2388.08,8136.07,8.4345,0.03,393,2388,100,38.68,23.3467
test_FD001,999163,63,6,2018-05-08 19:10:47,PGT,OBBI,LTFJ,-0.0018,0.0004,100,518.67,642.37,1583.64,1404.1,14.62,21.61,553.59,2388.06,9054.63,1.3,47.58,521.79,2388.12,8132.39,8.4207,0.03,393,2388,100,38.98,23.2228
train_FD001,999041,41,7,2018-06-15 02:56:53,PGT,LTFJ,LTCJ,-0.0023,-0.0001,100,518.67,642.58,1584.5,1404.92,14.62,21.61,554.25,2387.95,9066.1,1.3,47.32,522.37,2388.02,8148.42,8.396,0.03,392,2388,100,38.81,23.3427
train_FD001,999041,41,8,2018-06-15 05:14:17,PGT,LTCJ,LTFJ,0,0.0002,100,518.67,642.04,1582.13,1405.05,14.62,21.61,554.41,2388.05,9059.97,1.3,47.3,522.13,2388.03,8149.57,8.4107,0.03,391,2388,100,38.99,23.3916
train_FD001,999041,41,9,2018-06-15 08:03:58,PGT,LTFJ,LTCG,0.0023,-0.0003,100,518.67,642.15,1584.24,1402.21,14.62,21.61,554.49,2388.04,9072.69,1.3,47.2,522.16,2388.01,8146.1,8.4184,0.03,392,2388,100,39.03,23.4006
train_FD001,999041,41,10,2018-06-15 10:10:23,PGT,LTCG,LTFJ,0.0014,-0.0001,100,518.67,642.04,1585.09,1399.26,14.62,21.61,553.94,2388,9063.19,1.3,47.29,522.26,2387.99,8147.47,8.3857,0.03,392,2388,100,39.02,23.363
train_FD001,999041,41,11,2018-06-15 14:40:15,PGT,LTFJ,OTHH,0.0027,-0.0004,100,518.67,642.15,1586.98,1402.33,14.62,21.61,554.12,2388.01,9060.51,1.3,47.12,521.73,2388.02,8148.77,8.3943,0.03,393,2388,100,38.99,23.476
train_FD001,999041,41,12,2018-06-15 19:42:28,PGT,OTHH,LTFJ,0.0004,0,100,518.67,641.95,1582.23,1401.77,14.62,21.61,554.03,2388.01,9065.86,1.3,47.38,521.99,2388.01,8149.09,8.4214,0.03,393,2388,100,38.93,23.2778
train_FD001,999041,41,13,2018-06-16 00:46:59,PGT,LTFJ,LFPO,-0.0028,0.0002,100,518.67,642.38,1581.22,1400.33,14.62,21.61,554.43,2388.02,9066.31,1.3,47.23,522.09,2388.02,8148.18,8.3938,0.03,393,2388,100,39.05,23.2761
train_FD001,999041,41,14,2018-06-16 06:22:21,PGT,LFPO,LTFJ,-0.0004,-0.0002,100,518.67,642.04,1585.91,1399.54,14.62,21.61,554.58,2388.03,9055.66,1.3,47.28,522.07,2387.97,8145.77,8.4406,0.03,395,2388,100,39.03,23.3824
train_FD001,999041,41,15,2018-06-16 10:43:02,PGT,LTFJ,LTAU,0.002,0.0005,100,518.67,642.34,1584.76,1399.08,14.62,21.6,553.83,2388.01,9063.45,1.3,47.26,522.61,2387.94,8147.2,8.4345,0.03,393,2388,100,39.05,23.3314
train_FD001,999041,41,16,2018-06-16 12:30:15,PGT,LTAU,LTFJ,0.0007,0.0005,100,518.67,642.04,1586.15,1392.32,14.62,21.61,554.08,2388.02,9070.39,1.3,47.32,522.49,2388.05,8150.78,8.4117,0.03,394,2388,100,38.89,23.4742
train_FD001,999041,41,17,2018-06-16 15:05:03,PGT,LTFJ,OTHH,0.0024,0.0001,100,518.67,642.24,1581.95,1393.5,14.62,21.61,554.79,2388.07,9056.15,1.3,47.21,522.52,2387.99,8144.85,8.446,0.03,390,2388,100,39.04,23.3135
train_FD001,999041,41,18,2018-06-16 20:01:07,PGT,OTHH,LTFJ,0.0046,-0.0002,100,518.67,642.2,1591.46,1399.35,14.62,21.61,554.42,2388.02,9057.45,1.3,47.29,522.31,2388.05,8144.78,8.4073,0.03,391,2388,100,38.92,23.3953
train_FD001,999041,41,19,2018-06-17 01:02:07,PGT,LTFJ,LTAN,0.0024,0.0003,100,518.67,642.23,1583.6,1400.98,14.62,21.61,553.95,2387.98,9061.77,1.3,47.39,522.08,2387.99,8144.62,8.3953,0.03,392,2388,100,39.02,23.4833
train_FD001,999041,41,20,2018-06-17 02:55:09,PGT,LTAN,LTFJ,0.0045,0.0005,100,518.67,642.64,1580.17,1403.14,14.62,21.6,554.22,2388.03,9065.44,1.3,47.16,522.31,2388,8152.02,8.4046,0.03,393,2388,100,39.1,23.3544
train_FD001,999041,41,21,2018-06-17 07:10:45,PGT,LTFJ,LIPE,0.0007,0.0004,100,518.67,641.85,1582.34,1402.59,14.62,21.61,554.95,2388.03,9064.13,1.3,47.39,522.44,2387.99,8148.49,8.4065,0.03,392,2388,100,38.95,23.4668
train_FD001,999041,41,22,2018-06-17 10:32:22,PGT,LIPE,LTFJ,-0.0021,0,100,518.67,641.81,1588.33,1391.1,14.62,21.61,554.42,2388.08,9061.63,1.3,47.15,522.05,2388.03,8148.52,8.4031,0.03,393,2388,100,39.01,23.2587
train_FD001,999041,41,23,2018-06-17 13:48:36,PGT,LTFJ,LTAI,-0.0014,-0.0003,100,518.67,642.07,1577.23,1393.64,14.62,21.61,554.4,2387.96,9061.57,1.3,47.39,522.22,2387.98,8151.17,8.4001,0.03,392,2388,100,38.95,23.3855
train_FD001,999041,41,24,2018-06-17 15:29:22,PGT,LTAI,LTFJ,-0.0027,-0.0004,100,518.67,641.65,1585.47,1394.68,14.62,21.61,554.62,2387.98,9060.9,1.3,47.33,522.32,2388.02,8151.77,8.3957,0.03,390,2388,100,38.91,23.3669
train_FD001,999041,41,25,2018-06-17 17:51:13,PGT,LTFJ,HEGN,0.0016,0.0002,100,518.67,641.97,1582.37,1400.23,14.62,21.61,554.08,2388,9072.14,1.3,47.27,522.54,2388.05,8147.75,8.3904,0.03,390,2388,100,38.91,23.4365
train_FD001,999041,41,26,2018-06-17 21:30:32,PGT,HEGN,LTFJ,0.0015,0.0002,100,518.67,641.99,1591.46,1400.64,14.62,21.61,554.68,2388.02,9062.52,1.3,47.28,521.77,2387.99,8142.76,8.4201,0.03,390,2388,100,38.95,23.4101
train_FD001,999041,41,27,2018-06-18 00:51:01,PGT,LTFJ,LTBJ,0.001,0.0005,100,518.67,642.37,1585.87,1399.9,14.62,21.61,553.34,2388.01,9064.71,1.3,47.01,522.27,2388.04,8145.72,8.4311,0.03,391,2388,100,39.08,23.4619
train_FD001,999020,20,1,2018-01-05 12:04:35,PGT,LTFJ,LTAU,-0.0023,0.0004,100,518.67,642.59,1583.52,1410.8049999999998,14.62,21.61,554.02,2388.07,9052.34,1.3,47.57,521.48,2388.11,8131.8,8.4344,0.03,394,2388,100,38.78,23.4263
train_FD001,999020,20,2,2018-01-05 20:10:00,PGT,LTFJ,LTCD,-0.0027,-0.0001,100,518.67,642.59,1585.06,1405.34,14.62,21.61,553.23,2388.11,9063.25,1.3,47.53,521.68,2388.09,8133.22,8.4422,0.03,392,2388,100,38.94,23.3007
train_FD001,999020,20,3,2018-01-05 20:10:00,PGT,LTFJ,LTCD,-0.0001,-0.0003,100,518.67,643.3,1601.08,1406.85,14.62,21.61,553.68,2388.1,9056.81,1.3,47.69,521.3,2388.12,8141.68,8.4479,0.03,394,2388,100,38.94,23.3758
train_FD001,999020,20,4,2018-01-05 21:32:01,PGT,LTFJ,LTCD,-0.0007,-0.0005,100,518.67,642.61,1588.31,1402.29,14.62,21.61,553.14,2388.07,9059.5,1.3,47.37,521.22,2388.03,8140.57,8.4664,0.03,393,2388,100,38.86,23.2466
train_FD001,999020,20,5,2018-01-05 23:02:07,PGT,,,0.0014,-0.0003,100,518.67,642.22,1582.05,1407.26,14.62,21.61,553.85,2388.11,9051.94,1.3,47.54,521.52,2388.09,8142.21,8.4509,0.03,393,2388,100,38.97,23.2967
train_FD001,999020,20,6,2018-01-05 23:02:07,PGT,,,0.0036,-0.0003,100,518.67,642.48,1596.63,1410.405,14.62,21.61,553.57,2388.08,9054.64,1.3,47.43,521.34,2388.08,8138.44,8.4508,0.03,394,2388,100,38.71,23.3192
train_FD001,999020,20,7,2018-01-05 23:47:10,PGT,LTCD,LTFJ,-0.0016,0.0003,100,518.67,643.11,1583.9,1404.13,14.62,21.61,553.25,2388.1,9049.63,1.3,47.56,521.67,2388.15,8138.66,8.4485,0.03,393,2388,100,38.85,23.3431
train_FD001,999020,20,8,2018-01-06 01:24:25,PGT,LTFJ,LEBL,-0.0029,-0.0002,100,518.67,642.52,1586.56,1404.01,14.62,21.61,553.3,2388.08,9061.35,1.3,47.4,521.17,2388.05,8139.86,8.4256,0.03,391,2388,100,38.78,23.3833
train_FD001,999020,20,9,2018-01-06 02:23:50,PGT,LTFJ,LEBL,0.0031,0,100,518.67,642.78,1587.38,1411.25,14.62,21.61,553.51,2388.06,9056.46,1.3,47.67,521.6,2388.13,8144.09,8.418,0.03,393,2388,100,38.85,23.3385
test_FD001,999163,63,7,2018-05-09 00:37:58,PGT,LTFJ,LTAN,0.0011,-0.0002,100,518.67,642.36,1592.98,1407.18,14.62,21.61,553.81,2388.16,9050.72,1.3,47.41,521.47,2388.09,8131.04,8.4221,0.03,394,2388,100,38.93,23.2921
test_FD001,999163,63,8,2018-05-09 02:08:23,PGT,LTAN,LTFJ,-0.0024,0.0001,100,518.67,642.25,1589.43,1407.63,14.62,21.61,553.27,2388.05,9050.76,1.3,47.42,521.71,2388.09,8134.38,8.4384,0.03,391,2388,100,39.05,23.254
test_FD001,999163,63,9,2018-05-09 05:45:27,PGT,LTFJ,LTAF,-0.0019,0.0005,100,518.67,642.99,1593.34,1405.05,14.62,21.61,553.79,2388.05,9053.16,1.3,47.47,521.79,2388.06,8130.54,8.4533,0.03,394,2388,100,38.89,23.2536
test_FD001,999163,63,10,2018-05-09 07:48:01,PGT,LTAF,LTFJ,-0.0008,0.0004,100,518.67,643.2,1591.94,1399.03,14.62,21.61,553.93,2388.06,9050.66,1.3,47.09,521.83,2388.09,8132.58,8.4128,0.03,392,2388,100,39.08,23.3001
test_FD001,999163,63,11,2018-05-09 09:50:14,PGT,LTFJ,LTFH,-0.0001,0,100,518.67,642.38,1592.61,1395.02,14.62,21.61,553.8,2388.1,9050.48,1.3,47.49,521.86,2388.11,8131.41,8.4209,0.03,392,2388,100,38.75,23.3664
test_FD001,999163,63,12,2018-05-09 11:34:55,PGT,LTFH,LTFJ,0.0017,-0.0001,100,518.67,642.61,1586.01,1403.4,14.62,21.61,553.24,2388.01,9045.92,1.3,47.31,521.93,2388.16,8126.5,8.4429,0.03,391,2388,100,38.78,23.362
test_FD001,999163,63,13,2018-05-09 14:14:28,PGT,LTFJ,OBBI,0.0018,0.0005,100,518.67,642.43,1576.23,1398.92,14.62,21.61,553.92,2388.12,9051.12,1.3,47.41,521.48,2388.12,8133.22,8.4393,0.03,393,2388,100,39.03,23.3472
test_FD001,999163,63,14,2018-05-09 19:14:28,PGT,OBBI,LTFJ,0.0032,0.0003,100,518.67,642.47,1589.92,1407.27,14.62,21.61,553.18,2388.06,9056.09,1.3,47.37,521.24,2388.09,8126.5,8.4283,0.03,392,2388,100,38.93,23.3375
test_FD001,999163,63,15,2018-05-10 02:20:38,PGT,LTFJ,LTCE,-0.0019,0.0001,100,518.67,642.74,1590.69,1407.75,14.62,21.61,553.58,2388.09,9053.73,1.3,47.37,521.56,2388.06,8129.34,8.4317,0.03,393,2388,100,38.9,23.2594
test_FD001,999163,63,16,2018-05-10 04:36:18,PGT,LTCE,LTFJ,-0.0001,-0.0003,100,518.67,642.16,1586.18,1404.02,14.62,21.61,553.67,2388.08,9052.96,1.3,47.44,521.58,2388.08,8134.03,8.4486,0.03,394,2388,100,39,23.2776
test_FD001,999163,63,17,2018-05-10 07:29:04,PGT,LTFJ,LFSB,0.0007,-0.0002,100,518.67,642.15,1592.29,1407.6,14.62,21.61,553.86,2388.1,9048.07,1.3,47.49,521.54,2388.13,8136.13,8.4058,0.03,393,2388,100,38.83,23.3468
test_FD001,999163,63,18,2018-05-10 11:02:52,PGT,LFSB,LTFJ,0.0006,0,100,518.67,642.43,1591.87,1398.08,14.62,21.61,553.81,2388.11,9058.2,1.3,47.21,521.56,2388.14,8127.05,8.4646,0.03,392,2388,100,38.89,23.2264
test_FD001,999163,63,19,2018-05-10 15:56:27,PGT,LTFJ,HEGN,0.003,-0.0002,100,518.67,642.34,1584.23,1408.21,14.62,21.61,553.26,2388.1,9044.31,1.3,47.29,521.25,2388.06,8130.91,8.4284,0.03,392,2388,100,38.92,23.3972
test_FD001,999163,63,20,2018-05-10 20:37:10,PGT,HEGN,LTFJ,0.0018,-0.0003,100,518.67,642.2,1587.63,1406.06,14.62,21.61,553.6,2388.13,9047.37,1.3,47.44,521.57,2388.08,8129.43,8.4047,0.03,393,2388,100,38.89,23.2808
test_FD001,999163,63,21,2018-05-11 01:04:08,PGT,LTFJ,LFPO,-0.0009,0,100,518.67,642.94,1580.6,1410.53,14.62,21.61,553.82,2388.16,9050.44,1.3,47.5,521.72,2388.18,8128.51,8.4302,0.03,392,2388,100,38.86,23.3067
test_FD001,999163,63,22,2018-05-11 05:38:43,PGT,LFPO,LTFJ,-0.0055,-0.0003,100,518.67,642.77,1588.41,1401.14,14.62,21.61,553.52,2388.08,9047.04,1.3,47.43,520.88,2388.11,8126.41,8.4224,0.03,392,2388,100,38.94,23.3591
test_FD001,999163,63,23,2018-05-11 11:03:01,PGT,LTFJ,LTCG,0.0013,-0.0001,100,518.67,642.49,1587.71,1405.7,14.62,21.61,553.76,2388.11,9048.17,1.3,47.6,521.75,2388.15,8128.82,8.4325,0.03,391,2388,100,38.94,23.2758
test_FD001,999163,63,24,2018-05-11 13:05:41,PGT,LTCG,LTFJ,-0.0002,-0.0002,100,518.67,642.37,1587.37,1403.36,14.62,21.61,552.98,2388.08,9045.79,1.3,47.28,521.5,2388.08,8135.11,8.407,0.03,392,2388,100,38.77,23.3757
test_FD001,999163,63,25,2018-05-11 16:45:18,PGT,LTFJ,UGTB,0.0013,0,100,518.67,642.49,1587.12,1407.8,14.62,21.61,553.31,2388.07,9048.25,1.3,47.5,521.66,2388.13,8131.46,8.4734,0.03,392,2388,100,38.75,23.3166
test_FD001,999163,63,26,2018-05-11 19:45:48,PGT,UGTB,LTFJ,0.0013,0.0003,100,518.67,642.12,1591.77,1410.08,14.62,21.61,553.14,2388.09,9047.51,1.3,47.59,521.14,2388.05,8133.13,8.4246,0.03,392,2388,100,38.88,23.301
test_FD001,999163,63,27,2018-05-11 23:04:45,PGT,LTFJ,LTCA,0.0035,-0.0001,100,518.67,642.14,1589.61,1401.57,14.62,21.61,554.02,2388.08,9051.63,1.3,47.55,521.67,2388.1,8129.98,8.4286,0.03,393,2388,100,38.81,23.3259
test_FD001,999162,62,1,2017-12-31 23:25:32,PGT,LTFJ,LTAI,-0.0025,0.0001,100,518.67,641.81,1584.09,1393.21,14.62,21.61,554,2388.08,9057.4,1.3,47.15,522.44,2388,8145.14,8.3754,0.03,391,2388,100,38.89,23.41
test_FD001,999162,62,2,2018-01-01 01:11:36,PGT,LTAI,LTFJ,0.0006,0,100,518.67,642.33,1579.35,1393.61,14.62,21.6,553.94,2387.97,9056.41,1.3,47.18,522,2387.99,8133.43,8.3864,0.03,391,2388,100,39.01,23.4976
test_FD001,999162,62,3,2018-01-01 03:08:43,PGT,LTFJ,EDDF,-0.0007,-0.0002,100,518.67,642.36,1583.4,1397.06,14.62,21.6,554.26,2388.03,9056.34,1.3,47.25,522.27,2388.01,8138.96,8.3762,0.03,391,2388,100,39.01,23.4473
test_FD001,999162,62,4,2018-01-01 07:27:35,PGT,EDDF,LTFJ,-0.0011,-0.0005,100,518.67,642.24,1588.48,1394.14,14.62,21.61,554.5,2388.02,9054.57,1.3,47.08,522.95,2388.05,8134.05,8.3767,0.03,389,2388,100,38.91,23.3565
test_FD001,999162,62,5,2018-01-01 11:59:07,PGT,LTFJ,LTAY,0.0025,0.0001,100,518.67,642.01,1581.71,1394.14,14.62,21.61,555.22,2388.01,9049.79,1.3,47.17,522.79,2387.98,8133.94,8.4287,0.03,392,2388,100,39.01,23.4747
test_FD001,999162,62,6,2018-01-01 13:20:41,PGT,LTAY,LTFJ,-0.003,0.0003,100,518.67,642.15,1587.8,1390.52,14.62,21.6,554.68,2388.04,9058.07,1.3,47.11,522.42,2388.02,8143.57,8.388,0.03,391,2388,100,39.01,23.4524
test_FD001,999162,62,7,2018-01-02 00:15:16,PGT,LTFJ,EHAM,0.002,-0.0002,100,518.67,641.66,1584.57,1394.2,14.62,21.61,554.55,2388.01,9055.46,1.3,47.09,522.58,2388.02,8136.38,8.3851,0.03,392,2388,100,39.02,23.3493
test_FD001,999162,62,8,2018-01-02 05:29:51,PGT,EHAM,LTFJ,-0.0013,-0.0003,100,518.67,641.91,1581.4,1391.01,14.62,21.61,554.6,2387.98,9053.99,1.3,47.08,522.19,2388,8133.79,8.3757,0.03,391,2388,100,39.01,23.3469
test_FD001,999162,62,9,2018-01-02 11:51:43,PGT,LTFJ,LTBS,-0.0054,0,100,518.67,642.53,1581.45,1391.94,14.62,21.61,553.94,2388.04,9047.82,1.3,47.1,522.15,2388,8134.3,8.4032,0.03,392,2388,100,39.11,23.5202
train_FD001,999020,20,10,2018-01-06 05:59:17,PGT,LEBL,LTFJ,0.0009,-0.0005,100,518.67,642.92,1596.94,1405.78,14.62,21.61,553.37,2388.09,9051.02,1.3,47.53,520.94,2388.11,8137.16,8.4731,0.03,393,2388,100,38.7,23.1653
train_FD001,999020,20,11,2018-01-06 06:58:37,PGT,LEBL,LTFJ,-0.0017,0.0002,100,518.67,642.91,1591.65,1404.61,14.62,21.61,554.19,2388.11,9050.49,1.3,47.57,521.78,2388.16,8129.1,8.4334,0.03,395,2388,100,38.76,23.3442
train_FD001,999020,20,12,2018-01-06 11:13:16,PGT,LTFJ,,-0.0006,-0.0002,100,518.67,642.39,1590.01,1403.95,14.62,21.61,553.61,2388.05,9057.81,1.3,47.3,521.53,2388.04,8139.98,8.4505,0.03,394,2388,100,38.76,23.26
train_FD001,999020,20,13,2018-01-06 12:12:16,PGT,LTFJ,LTFH,-0.0014,-0.0001,100,518.67,642.87,1590.95,1405.04,14.62,21.61,552.91,2388.09,9055.79,1.3,47.45,521.35,2388.1,8136.69,8.4725,0.03,393,2388,100,38.88,23.2933
train_FD001,999020,20,14,2018-01-06 21:06:12,PGT,,,-0.0004,-0.0001,100,518.67,642.68,1594.78,1400.07,14.62,21.61,553.27,2388.07,9063.98,1.3,47.57,521.35,2388.05,8135.04,8.4479,0.03,393,2388,100,38.78,23.23
train_FD001,999020,20,15,2018-01-06 21:55:58,PGT,LTFH,LTFJ,0.0008,0,100,518.67,642.68,1593,1408.04,14.62,21.61,553.62,2388.05,9060.8,1.3,47.53,520.92,2388.08,8140.74,8.4404,0.03,393,2388,100,38.83,23.2435
train_FD001,999020,20,16,2018-01-06 23:35:53,PGT,LTFJ,LOWW,0.0021,-0.0004,100,518.67,642.39,1590.16,1406.21,14.62,21.61,554.66,2388.12,9064.41,1.3,47.37,521.54,2388.07,8135.67,8.4676,0.03,393,2388,100,38.76,23.4161
train_FD001,999020,20,17,2018-01-07 00:36:01,PGT,LTFJ,LOWW,0,-0.0001,100,518.67,642.86,1585.03,1408.03,14.62,21.61,553.27,2388.09,9057.37,1.3,47.33,521.05,2388.1,8139.38,8.4277,0.03,395,2388,100,38.72,23.39
train_FD001,999020,20,18,2018-01-07 03:43:45,PGT,LOWW,LTFJ,-0.0034,0.0001,100,518.67,642.9,1593.58,1404.38,14.62,21.61,553.14,2388.08,9061.65,1.3,47.53,521.42,2388.11,8138.99,8.4333,0.03,392,2388,100,38.87,23.2588
train_FD001,999020,20,19,2018-01-07 06:42:04,PGT,LTFJ,LFSB,0.0025,-0.0003,100,518.67,642.76,1590.26,1404.61,14.62,21.61,554.11,2388.07,9059.52,1.3,47.38,521.62,2388.1,8137.09,8.4304,0.03,392,2388,100,39.04,23.3827
train_FD001,999020,20,20,2018-01-07 20:25:00,PGT,LTFJ,LTAI,-0.0003,-0.0003,100,518.67,642.85,1582.87,1409.39,14.62,21.61,553.29,2388.12,9059.76,1.3,47.63,521.86,2388.08,8139.35,8.4449,0.03,392,2388,100,38.75,23.3017
train_FD001,999020,20,21,2018-01-07 22:00:40,PGT,LTFJ,LTAI,-0.0021,0.0004,100,518.67,642.69,1588.76,1403.24,14.62,21.61,554.24,2388.14,9053.84,1.3,47.61,521.38,2388.1,8134.28,8.3917,0.03,394,2388,100,38.9,23.3647
train_FD001,999020,20,22,2018-01-07 22:30:00,PGT,LTAI,LTFJ,0.0026,-0.0004,100,518.67,642.68,1588.26,1410.335,14.62,21.61,553.31,2388.06,9054.51,1.3,47.57,521.68,2388.08,8135.62,8.435,0.03,393,2388,100,38.75,23.1774
train_FD001,999020,20,23,2018-01-08 02:00:00,PGT,LTFJ,LTAF,-0.0036,0.0003,100,518.67,642.25,1588.46,1402.22,14.62,21.61,553.41,2388.14,9057.93,1.3,47.46,521.04,2388.17,8135.28,8.4702,0.03,392,2388,100,39.09,23.3041
train_FD001,999020,20,24,2018-01-08 03:54:00,PGT,LTAF,LTFJ,0.0008,-0.0004,100,518.67,642.55,1579.43,1406.18,14.62,21.61,554.13,2388.08,9058.31,1.3,47.28,521.41,2388.08,8143.42,8.4699,0.03,394,2388,100,38.69,23.3076
train_FD001,999020,20,25,2018-01-08 05:06:19,PGT,LTAF,LTFJ,-0.0035,0.0004,100,518.67,642.91,1589.92,1411.49,14.62,21.61,553.39,2388.12,9058.56,1.3,47.4,521.36,2388.13,8132.16,8.442,0.03,393,2388,100,38.83,23.2619
train_FD001,999020,20,26,2018-01-08 08:51:26,PGT,LTBJ,LTFJ,-0.0006,0.0002,100,518.67,641.94,1587.3,1406.72,14.62,21.61,552.68,2388.14,9060.33,1.3,47.54,521.65,2388.07,8137.34,8.4218,0.03,395,2388,100,38.93,23.2239
